size, time
51826688,77363.664062
51826688,77363.710938
51826688,77363.781250
51826688,77363.851562
51826688,77363.914062
51826688,77363.976562
51826688,77364.046875
51826688,77364.109375
51826688,77364.179688
51826688,77364.242188
51826688,77364.304688
51826688,77364.375000
51826688,77364.437500
51826688,77364.507812
51826688,77364.570312
51826688,77364.640625
51826688,77364.710938
51826688,77364.773438
51826688,77364.843750
51826688,77364.906250
51826688,77364.976562
51826688,77365.039062
51826688,77365.101562
51826688,77365.171875
51826688,77365.234375
51826688,77365.296875
51826688,77365.359375
51826688,77365.421875
51826688,77365.492188
51826688,77365.562500
51826688,77365.625000
51826688,77365.687500
51826688,77365.750000
51826688,77365.812500
51826688,77365.890625
51826688,77365.953125
51826688,77366.015625
51826688,77366.078125
51826688,77366.140625
51826688,77366.210938
51826688,77366.273438
51826688,77366.335938
51826688,77366.398438
51826688,77366.468750
51826688,77366.539062
51826688,77366.601562
51826688,77366.664062
51826688,77366.726562
51826688,77366.789062
51826688,77366.867188
51826688,77366.929688
51826688,77366.992188
51826688,77367.054688
51826688,77367.117188
51826688,77367.187500
51826688,77367.250000
51826688,77367.312500
51826688,77367.382812
51826688,77367.445312
51826688,77367.515625
51826688,77367.578125
51826688,77367.640625
51826688,77367.687500
51826688,77367.750000
51826688,77367.812500
51826688,77367.890625
51826688,77367.953125
51826688,77368.015625
51826688,77368.078125
51826688,77368.140625
51826688,77368.218750
51826688,77368.281250
51826688,77368.343750
51826688,77368.406250
51826688,77368.476562
51826688,77368.546875
51826688,77368.609375
51826688,77368.671875
51826688,77368.734375
51826688,77368.812500
51826688,77368.882812
51826688,77368.945312
51826688,77369.007812
51826688,77369.070312
51826688,77369.132812
51826688,77369.210938
51826688,77369.273438
51826688,77369.335938
51826688,77369.398438
51826688,77369.460938
51826688,77369.531250
51826688,77369.601562
51826688,77369.664062
51826688,77369.726562
51826688,77369.789062
51826688,77369.859375
51826688,77369.921875
51826688,77369.984375
51826688,77370.046875
51826688,77370.109375
51826688,77370.187500
51826688,77370.250000
51826688,77370.312500
51826688,77370.375000
51826688,77370.437500
51826688,77370.507812
51826688,77370.570312
51826688,77370.640625
51826688,77370.703125
51826688,77370.765625
51826688,77370.828125
51826688,77370.898438
51826688,77370.960938
51826688,77371.023438
51826688,77371.085938
51826688,77371.156250
51826688,77371.226562
51826688,77371.289062
51826688,77371.351562
51826688,77371.414062
51826688,77371.476562
51826688,77371.546875
51826688,77371.617188
51826688,77371.726562
51826688,77371.789062
51826688,77371.859375
51826688,77371.921875
51826688,77371.984375
51826688,77372.054688
51826688,77372.117188
51826688,77372.187500
51826688,77372.250000
51826688,77372.320312
51826688,77372.382812
51826688,77372.445312
51826688,77372.515625
51826688,77372.578125
51826688,77372.648438
51826688,77372.710938
51826688,77372.781250
51826688,77372.851562
51826688,77372.914062
51826688,77372.976562
51826688,77373.039062
51826688,77373.101562
51826688,77373.171875
51826688,77373.242188
51826688,77373.304688
51826688,77373.367188
51826688,77373.429688
51826688,77373.492188
51826688,77373.562500
51826688,77373.625000
51826688,77373.695312
51826688,77373.757812
51826688,77373.820312
51826688,77373.890625
51826688,77373.953125
51826688,77374.015625
51826688,77374.078125
51826688,77374.140625
51826688,77374.218750
51826688,77374.281250
51826688,77374.343750
51826688,77374.406250
51826688,77374.468750
51826688,77374.539062
51826688,77374.609375
51826688,77374.671875
51826688,77374.734375
51826688,77374.796875
51826688,77374.867188
51826688,77374.929688
51826688,77374.992188
51826688,77375.054688
51826688,77375.125000
51826688,77375.195312
51826688,77375.257812
51826688,77375.320312
51826688,77375.382812
51826688,77375.445312
51826688,77375.515625
51826688,77375.585938
51826688,77375.648438
51826688,77375.687500
51826688,77375.750000
51826688,77375.812500
51826688,77375.890625
51826688,77375.953125
51826688,77376.015625
51826688,77376.078125
51826688,77376.140625
51826688,77376.218750
51826688,77376.281250
51826688,77376.343750
51826688,77376.406250
51826688,77376.476562
51826688,77376.546875
51826688,77376.609375
51826688,77376.671875
51826688,77376.734375
51826688,77376.796875
51826688,77376.875000
51826688,77376.937500
51826688,77377.000000
51826688,77377.062500
51826688,77377.125000
51826688,77377.195312
51826688,77377.257812
51826688,77377.328125
51826688,77377.390625
51826688,77377.453125
51826688,77377.523438
51826688,77377.585938
51826688,77377.648438
51826688,77377.710938
51826688,77377.773438
51826688,77377.851562
51826688,77377.914062
51826688,77377.976562
51826688,77378.039062
51826688,77378.101562
51826688,77378.171875
51826688,77378.234375
51826688,77378.304688
51826688,77378.367188
51826688,77378.429688
51826688,77378.492188
51826688,77378.562500
51826688,77378.625000
51826688,77378.687500
51826688,77378.750000
51826688,77378.820312
51826688,77378.890625
51826688,77378.953125
51826688,77379.015625
51826688,77379.078125
51826688,77379.140625
51826688,77379.210938
51826688,77379.281250
51826688,77379.343750
51826688,77379.406250
51826688,77379.468750
51826688,77379.539062
51826688,77379.601562
51826688,77379.664062
51826688,77379.710938
51826688,77379.781250
51826688,77379.851562
51826688,77379.914062
51826688,77379.976562
51826688,77380.046875
51826688,77380.109375
51826688,77380.179688
51826688,77380.242188
51826688,77380.304688
51826688,77380.375000
51826688,77380.437500
51826688,77380.507812
51826688,77380.570312
51826688,77380.640625
51826688,77380.703125
51826688,77380.773438
51826688,77380.851562
51826688,77380.914062
51826688,77380.976562
51826688,77381.039062
51826688,77381.101562
51826688,77381.171875
51826688,77381.234375
51826688,77381.296875
51826688,77381.359375
51826688,77381.429688
51826688,77381.492188
51826688,77381.562500
51826688,77381.625000
51826688,77381.687500
51826688,77381.750000
51826688,77381.812500
51826688,77381.890625
51826688,77381.953125
51826688,77382.015625
51826688,77382.078125
51826688,77382.140625
51826688,77382.210938
51826688,77382.273438
51826688,77382.335938
51826688,77382.406250
51826688,77382.468750
51826688,77382.539062
51826688,77382.601562
51826688,77382.664062
51826688,77382.726562
51826688,77382.796875
51826688,77382.867188
51826688,77382.929688
51826688,77382.992188
51826688,77383.054688
51826688,77383.117188
51826688,77383.187500
51826688,77383.250000
51826688,77383.320312
51826688,77383.382812
51826688,77383.445312
51826688,77383.515625
51826688,77383.578125
51826688,77383.640625
51826688,77383.687500
51826688,77383.750000
51826688,77383.812500
51826688,77383.890625
51826688,77383.953125
51826688,77384.015625
51826688,77384.078125
51826688,77384.140625
51826688,77384.218750
51826688,77384.281250
51826688,77384.343750
51826688,77384.406250
51826688,77384.476562
51826688,77384.546875
51826688,77384.609375
51826688,77384.671875
51826688,77384.734375
51826688,77384.796875
51826688,77384.875000
51826688,77384.937500
51826688,77385.000000
51826688,77385.062500
51826688,77385.125000
51826688,77385.195312
51826688,77385.257812
51826688,77385.328125
51826688,77385.390625
51826688,77385.453125
51826688,77385.523438
51826688,77385.585938
51826688,77385.648438
51826688,77385.710938
51826688,77385.773438
51826688,77385.851562
51826688,77385.914062
51826688,77385.976562
51826688,77386.039062
51826688,77386.101562
51826688,77386.171875
51826688,77386.234375
51826688,77386.304688
51826688,77386.367188
51826688,77386.429688
51826688,77386.492188
51826688,77386.562500
51826688,77386.625000
51826688,77386.687500
51826688,77386.750000
51826688,77386.820312
51826688,77386.890625
51826688,77386.953125
51826688,77387.015625
51826688,77387.078125
51826688,77387.140625
51826688,77387.210938
51826688,77387.281250
51826688,77387.343750
51826688,77387.406250
51826688,77387.468750
51826688,77387.539062
51826688,77387.601562
51826688,77387.664062
51826688,77387.710938
51826688,77387.781250
51826688,77387.851562
51826688,77387.914062
51826688,77387.976562
51826688,77388.046875
51826688,77388.109375
51826688,77388.179688
51826688,77388.242188
51826688,77388.304688
51826688,77388.367188
51826688,77388.437500
51826688,77388.507812
51826688,77388.570312
51826688,77388.640625
51826688,77388.703125
51826688,77388.773438
51826688,77388.843750
51826688,77388.906250
51826688,77388.976562
51826688,77389.039062
51826688,77389.109375
51826688,77389.179688
51826688,77389.242188
51826688,77389.304688
51826688,77389.367188
51826688,77389.429688
51826688,77389.492188
51826688,77389.570312
51826688,77389.632812
51826688,77389.695312
51826688,77389.757812
51826688,77389.820312
51826688,77389.890625
51826688,77389.953125
